0,1,2,3,4,5,6
-0.024238726428609875,-0.024195111009734253,-0.024138613148786587,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238726428609875,-0.024193299469192724,-0.024147415452282352,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024244149853492346,-0.02417617478371395,-0.024148982816175276,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024244149853492346,-0.024189724514122487,-0.02414554723606669,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024184676410218396,-0.024184123848900483,-0.024139755242151766,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02416887571928028,-0.02418971817261993,-0.024146337511009874,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024150637714457003,-0.02418971817261993,-0.02414732543662519,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417631373801845,-0.02418971817261993,-0.024139208380386124,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024190272752420857,-0.024191429347470456,-0.024147262144458247,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024197251566317683,-0.02418386269963762,-0.02414549783741434,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024197251566317683,-0.024196577078746857,-0.02416052880185247,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024204065238752553,-0.024203565872187825,-0.02416980942808295,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024215346577815988,-0.0242118331896942,-0.024168147139011175,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024223271309701453,-0.02422319222673228,-0.024168770367307604,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024231458233025138,-0.02418150698209137,-0.02417239590851753,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.02417600325342721,-0.02417128627957389,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.02418588192832212,-0.024174920758897118,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024158805652496035,-0.02417581617333043,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024181175579106717,-0.02418034153620109,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024170870507508824,-0.02418760049632585,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024176736714803727,-0.02418574107858294,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
